epoch,step,loss,lr,timestamp,training_time_mins
1,34,2.2623233795166016,9.990232305719939e-05,2025-09-27T15:04:43.605466,0.24970567056661822
2,68,0.8566450476646423,9.960967771506663e-05,2025-09-27T15:04:58.448719,0.21783906418331753
3,102,0.73098224401474,9.912321891107001e-05,2025-09-27T15:05:12.969958,0.21138504126665794
4,136,0.7139279842376709,9.844486647586714e-05,2025-09-27T15:05:25.472552,0.21406047168335743
5,170,0.6243367195129395,9.757729755661e-05,2025-09-27T15:05:39.649794,0.21622992773330527
6,204,0.5446226596832275,9.652393605146831e-05,2025-09-27T15:05:52.243856,0.21579089425000955
7,238,0.4385642111301422,9.528893909706784e-05,2025-09-27T15:06:06.777812,0.21592617126667998
8,272,0.36241453886032104,9.387718066217109e-05,2025-09-27T15:06:19.639965,0.21434231991667427
9,306,0.26374873518943787,9.229423231234955e-05,2025-09-27T15:06:31.895601,0.21211898809997365
10,340,0.2185002714395523,9.05463412215597e-05,2025-09-27T15:06:45.952849,0.21481344289998863
11,374,0.15040290355682373,8.864040551740132e-05,2025-09-27T15:06:57.236671,0.2155340646999927
12,408,0.10847131162881851,8.658394705735965e-05,2025-09-27T15:07:10.090692,0.2141978028833061
13,442,0.1062389686703682,8.438508174346992e-05,2025-09-27T15:07:22.958512,0.2144024484166948
14,476,0.0832614004611969,8.205248749255997e-05,2025-09-27T15:07:34.180840,0.2173146484166864
15,510,0.08336443454027176,7.959536998847726e-05,2025-09-27T15:07:47.117812,0.21558025001668285
16,544,0.07529550045728683,7.702342635146016e-05,2025-09-27T15:07:59.266521,0.21070225831663264
17,578,0.059218548238277435,7.434680686803477e-05,2025-09-27T15:08:12.112521,0.21395704148332395
18,612,0.048457857221364975,7.157607493247093e-05,2025-09-27T15:08:25.002403,0.21478279803335074
19,646,0.03246118500828743,6.872216535789138e-05,2025-09-27T15:08:35.901799,0.21146152436667762
20,680,0.04077939689159393,6.57963412215597e-05,2025-09-27T15:08:48.784328,0.21463662899999084
21,714,0.036846790462732315,6.281014941466015e-05,2025-09-27T15:09:01.326222,0.21333026936663374
22,748,0.034999996423721313,5.977537507199321e-05,2025-09-27T15:09:14.353508,0.21708321473336886
23,782,0.027714014053344727,5.670399506143291e-05,2025-09-27T15:09:27.155612,0.2133239490833148
24,816,0.041726142168045044,5.360813071670086e-05,2025-09-27T15:09:38.012136,0.2136954659166804
25,850,0.024509018287062645,5.049999999999986e-05,2025-09-27T15:09:51.061234,0.21743115594999834
26,884,0.0140377227216959,4.7391869283298854e-05,2025-09-27T15:10:01.754785,0.21018458498335046
27,918,0.01445003692060709,4.4296004938566826e-05,2025-09-27T15:10:14.625146,0.21447455944999091
28,952,0.00913163460791111,4.122462492800652e-05,2025-09-27T15:10:27.379166,0.21254452919996158
29,986,0.011225408874452114,3.818985058533959e-05,2025-09-27T15:10:38.429662,0.21364092344999033
30,1020,0.00814545527100563,3.5203658778440024e-05,2025-09-27T15:10:51.142583,0.21183124531665573
31,1054,0.007851619273424149,3.227783464210837e-05,2025-09-27T15:11:02.224824,0.21459136009998475
32,1088,0.0066360123455524445,2.9423925067528807e-05,2025-09-27T15:11:14.958964,0.21219391338333177
33,1122,0.01374341081827879,2.6653193131964994e-05,2025-09-27T15:11:27.922048,0.21600716201670972
34,1156,0.005796776153147221,2.3976573648539602e-05,2025-09-27T15:11:38.659966,0.20930367381667261
35,1190,0.009393981657922268,2.140463001152252e-05,2025-09-27T15:11:51.605047,0.21567891834996164
36,1224,0.0067400746047496796,1.8947512507439797e-05,2025-09-27T15:12:02.387804,0.2109112981166618
37,1258,0.004284991417080164,1.661491825652986e-05,2025-09-27T15:12:15.255663,0.21442638909999612
38,1292,0.0051099699921905994,1.4416052942640086e-05,2025-09-27T15:12:27.917152,0.21096314078331488
39,1326,0.005247053224593401,1.2359594482598388e-05,2025-09-27T15:12:38.948131,0.2130534194166709
40,1360,0.005566994193941355,1.0453658778440065e-05,2025-09-27T15:12:51.887497,0.21561591958337278
41,1394,0.0021036877296864986,8.705767687650222e-06,2025-09-27T15:13:02.580712,0.2108672409667027
42,1428,0.0024828328751027584,7.122819337828748e-06,2025-09-27T15:13:15.309483,0.21209853323337788
43,1462,0.0037360514979809523,5.711060902932022e-06,2025-09-27T15:13:28.116853,0.21341012690002875
44,1496,0.0027162879705429077,4.476063948531549e-06,2025-09-27T15:13:38.869725,0.21027426764994744
45,1530,0.002597939921543002,3.4227024433899053e-06,2025-09-27T15:13:51.439517,0.20946127061664205
46,1564,0.002079776953905821,2.5551335241327686e-06,2025-09-27T15:14:02.348455,0.21257471071664139
47,1598,0.00225589401088655,1.8767810889299176e-06,2025-09-27T15:14:14.908397,0.2092975894666476
48,1632,0.0027655523736029863,1.390322284933352e-06,2025-09-27T15:14:27.738251,0.2137849391000297
49,1666,0.0033796692732721567,1.0976769428005583e-06,2025-09-27T15:14:38.682625,0.21381370011664938
50,1700,0.004361737985163927,1e-06,2025-09-27T15:14:51.546072,0.2143352347666223
