epoch,step,loss,lr,timestamp,training_time_mins
1,34,2.252779245376587,9.990232305719939e-05,2025-09-27T15:16:46.587844,0.5014806393833472
2,68,0.7530266046524048,9.960967771506663e-05,2025-09-27T15:17:20.904494,0.469559972166644
3,102,0.6761384010314941,9.912321891107001e-05,2025-09-27T15:17:48.225680,0.46138383574998443
4,136,0.6243895292282104,9.844486647586714e-05,2025-09-27T15:18:19.718346,0.4765520475499822
5,170,0.5197997689247131,9.757729755661e-05,2025-09-27T15:18:45.718866,0.4648076784666652
6,204,0.4154469966888428,9.652393605146831e-05,2025-09-27T15:19:11.621901,0.46312323226666197
7,238,0.3256351947784424,9.528893909706784e-05,2025-09-27T15:19:39.548766,0.4654065729000043
8,272,0.23502671718597412,9.387718066217109e-05,2025-09-27T15:20:05.680461,0.465941010550038
9,306,0.1752917617559433,9.229423231234955e-05,2025-09-27T15:20:31.634785,0.46410199933331264
10,340,0.11201626062393188,9.05463412215597e-05,2025-09-27T15:20:57.555803,0.46263446731669927
11,374,0.12111400067806244,8.864040551740132e-05,2025-09-27T15:21:23.550831,0.4668078231666489
12,408,0.09661442786455154,8.658394705735965e-05,2025-09-27T15:21:49.673282,0.46558619366666487
13,442,0.07522129267454147,8.438508174346992e-05,2025-09-27T15:22:15.694931,0.46635097050002516
14,476,0.0699472725391388,8.205248749255997e-05,2025-09-27T15:22:43.470773,0.46287988696664495
15,510,0.04622536525130272,7.959536998847726e-05,2025-09-27T15:23:09.252786,0.46143006749995646
16,544,0.04666423797607422,7.702342635146016e-05,2025-09-27T15:23:35.427590,0.46708755933335244
17,578,0.05894767493009567,7.434680686803477e-05,2025-09-27T15:24:00.358570,0.4586975813666868
18,612,0.044112809002399445,7.157607493247093e-05,2025-09-27T15:24:28.409077,0.4674511675499768
19,646,0.03579094633460045,6.872216535789138e-05,2025-09-27T15:24:54.189965,0.46124433695003975
20,680,0.04293292015790939,6.57963412215597e-05,2025-09-27T15:25:20.151638,0.4631839116166399
21,714,0.023907892405986786,6.281014941466015e-05,2025-09-27T15:25:46.263161,0.46690628868333683
22,748,0.031180739402770996,5.977537507199321e-05,2025-09-27T15:26:12.032520,0.46031966886669884
23,782,0.025799959897994995,5.670399506143291e-05,2025-09-27T15:26:37.844243,0.46193248058334574
24,816,0.023266155272722244,5.360813071670086e-05,2025-09-27T15:27:04.005986,0.4654169835166613
25,850,0.017313100397586823,5.049999999999986e-05,2025-09-27T15:27:31.778406,0.4628224136499436
26,884,0.013305244967341423,4.7391869283298854e-05,2025-09-27T15:27:57.614675,0.46220324971667043
27,918,0.012745797634124756,4.4296004938566826e-05,2025-09-27T15:28:23.406595,0.46123910844999044
28,952,0.012827746570110321,4.122462492800652e-05,2025-09-27T15:28:49.450173,0.4647207317166855
29,986,0.00823967531323433,3.818985058533959e-05,2025-09-27T15:29:15.301407,0.46268611570000456
30,1020,0.007957987487316132,3.5203658778440024e-05,2025-09-27T15:29:41.297353,0.46437001136667583
31,1054,0.007235105149447918,3.227783464210837e-05,2025-09-27T15:30:06.918736,0.4599436800000452
32,1088,0.004818463232368231,2.9423925067528807e-05,2025-09-27T15:30:34.420516,0.4583354379999946
33,1122,0.011259155347943306,2.6653193131964994e-05,2025-09-27T15:31:00.483316,0.46346058880001995
34,1156,0.005750824231654406,2.3976573648539602e-05,2025-09-27T15:31:26.365018,0.4639205358833351
35,1190,0.004669821355491877,2.140463001152252e-05,2025-09-27T15:31:52.203340,0.4614712157000516
36,1224,0.002458462491631508,1.8947512507439797e-05,2025-09-27T15:32:17.903173,0.46221223811668705
37,1258,0.004812592640519142,1.661491825652986e-05,2025-09-27T15:32:43.940530,0.4667184971666453
38,1292,0.004103878512978554,1.4416052942640086e-05,2025-09-27T15:33:09.946380,0.46658324021664155
39,1326,0.007482729386538267,1.2359594482598388e-05,2025-09-27T15:33:38.020005,0.467843178083361
40,1360,0.0029963648412376642,1.0453658778440065e-05,2025-09-27T15:34:03.554838,0.45913060574997266
41,1394,0.002916192403063178,8.705767687650222e-06,2025-09-27T15:34:29.729695,0.4667926654999974
42,1428,0.0035344716161489487,7.122819337828748e-06,2025-09-27T15:34:55.543436,0.4633163823333234
43,1462,0.0026999402325600386,5.711060902932022e-06,2025-09-27T15:35:21.388090,0.4625838212000114
44,1496,0.0017458435613662004,4.476063948531549e-06,2025-09-27T15:35:47.236895,0.4645262054833438
45,1530,0.0022122254595160484,3.4227024433899053e-06,2025-09-27T15:36:13.292717,0.4693307078666597
46,1564,0.0032132912892848253,2.5551335241327686e-06,2025-09-27T15:36:41.365524,0.46784449094999825
47,1598,0.0026496094651520252,1.8767810889299176e-06,2025-09-27T15:37:07.185602,0.46463490596670454
48,1632,0.002971051726490259,1.390322284933352e-06,2025-09-27T15:37:33.061192,0.467060619999999
49,1666,0.0035788521636277437,1.0976769428005583e-06,2025-09-27T15:38:00.443190,0.45632274183329474
50,1700,0.0026829030830413103,1e-06,2025-09-27T15:38:25.797655,0.4660413001332927
