epoch,step,loss,lr,timestamp,training_time_mins
1,34,2.743863344192505,9.990232305719939e-05,2025-09-27T10:40:50.134588,0.24062680079999457
2,68,0.7438413500785828,9.960967771506663e-05,2025-09-27T10:41:10.672278,0.1966993827999886
3,102,0.6723918318748474,9.912321891107001e-05,2025-09-27T10:41:23.680180,0.20334643319999182
4,136,0.5935525298118591,9.844486647586714e-05,2025-09-27T10:41:37.337314,0.2012567016000048
5,170,0.5174679756164551,9.757729755661e-05,2025-09-27T10:41:48.617545,0.20279036996666946
6,204,0.4109267592430115,9.652393605146831e-05,2025-09-27T10:42:00.765310,0.2024334661833412
7,238,0.30206260085105896,9.528893909706784e-05,2025-09-27T10:42:13.008740,0.204010869683331
8,272,0.22366222739219666,9.387718066217109e-05,2025-09-27T10:42:24.449353,0.20517370309999022
9,306,0.17365387082099915,9.229423231234955e-05,2025-09-27T10:42:36.496366,0.20074400466667916
10,340,0.1440095156431198,9.05463412215597e-05,2025-09-27T10:42:47.908749,0.20482054563334107
11,374,0.11784657090902328,8.864040551740132e-05,2025-09-27T10:43:00.027486,0.20193544649999542
12,408,0.11218936741352081,8.658394705735965e-05,2025-09-27T10:43:12.237549,0.20347787799999725
13,442,0.08311166614294052,8.438508174346992e-05,2025-09-27T10:43:23.631664,0.20406460681667038
14,476,0.07024230808019638,8.205248749255997e-05,2025-09-27T10:43:35.920795,0.2047810715500115
15,510,0.05963422358036041,7.959536998847726e-05,2025-09-27T10:43:48.278700,0.20590529246666545
16,544,0.04765390604734421,7.702342635146016e-05,2025-09-27T10:43:59.564101,0.2030948758500017
17,578,0.05993909016251564,7.434680686803477e-05,2025-09-27T10:44:11.911340,0.20575074740001278
18,612,0.05956287309527397,7.157607493247093e-05,2025-09-27T10:44:23.118962,0.20243653479998708
19,646,0.038680292665958405,6.872216535789138e-05,2025-09-27T10:44:35.293173,0.20287403491665829
20,680,0.030833769589662552,6.57963412215597e-05,2025-09-27T10:44:46.748921,0.1909012195999973
21,714,0.022098692134022713,6.281014941466015e-05,2025-09-27T10:44:56.348210,0.1756496926166619
22,748,0.01795436441898346,5.977537507199321e-05,2025-09-27T10:45:06.764672,0.17356210256668117
23,782,0.020210182294249535,5.670399506143291e-05,2025-09-27T10:45:17.197640,0.17384779895000974
24,816,0.026196498423814774,5.360813071670086e-05,2025-09-27T10:45:26.161166,0.16458425061665974
25,850,0.017748085781931877,5.049999999999986e-05,2025-09-27T10:45:36.278874,0.16860538383333126
26,884,0.009455411694943905,4.7391869283298854e-05,2025-09-27T10:45:46.205007,0.1654010804000033
27,918,0.011408130638301373,4.4296004938566826e-05,2025-09-27T10:45:56.386417,0.16966095068332834
28,952,0.008585572242736816,4.122462492800652e-05,2025-09-27T10:46:05.566715,0.1674495340500016
29,986,0.006609752308577299,3.818985058533959e-05,2025-09-27T10:46:15.944240,0.1729200389166787
30,1020,0.0037626633420586586,3.5203658778440024e-05,2025-09-27T10:46:25.739172,0.16321397396665513
31,1054,0.0051910229958593845,3.227783464210837e-05,2025-09-27T10:46:35.291888,0.17393596743334758
32,1088,0.005822785198688507,2.9423925067528807e-05,2025-09-27T10:46:45.766768,0.1745420969500022
33,1122,0.00537100387737155,2.6653193131964994e-05,2025-09-27T10:46:55.473214,0.16175084971667578
34,1156,0.00608242629095912,2.3976573648539602e-05,2025-09-27T10:47:04.104848,0.15892949071667317
35,1190,0.0065377927385270596,2.140463001152252e-05,2025-09-27T10:47:13.693668,0.1597823931666729
36,1224,0.004871946759521961,1.8947512507439797e-05,2025-09-27T10:47:23.316519,0.16035776679999192
37,1258,0.006175998132675886,1.661491825652986e-05,2025-09-27T10:47:32.013241,0.15971732938332933
38,1292,0.003549104556441307,1.4416052942640086e-05,2025-09-27T10:47:41.620346,0.16008064074999312
39,1326,0.002858217805624008,1.2359594482598388e-05,2025-09-27T10:47:51.969299,0.17244939594999475
40,1360,0.004496421664953232,1.0453658778440065e-05,2025-09-27T10:48:02.313508,0.1723720974500035
41,1394,0.0042625050991773605,8.705767687650222e-06,2025-09-27T10:48:12.010768,0.1764979441166664
42,1428,0.0028367412742227316,7.122819337828748e-06,2025-09-27T10:48:21.686041,0.16121733013333142
43,1462,0.0025702330749481916,5.711060902932022e-06,2025-09-27T10:48:31.553071,0.16442523938333883
44,1496,0.0028476566076278687,4.476063948531549e-06,2025-09-27T10:48:40.975918,0.17162886571666908
45,1530,0.0023712331894785166,3.4227024433899053e-06,2025-09-27T10:48:51.499099,0.17534914301666807
46,1564,0.002096798038110137,2.5551335241327686e-06,2025-09-27T10:49:01.789911,0.17147940566668088
47,1598,0.002036590129137039,1.8767810889299176e-06,2025-09-27T10:49:10.898516,0.16742174886667271
48,1632,0.0022793663665652275,1.390322284933352e-06,2025-09-27T10:49:20.759457,0.16431596295001327
49,1666,0.0027171976398676634,1.0976769428005583e-06,2025-09-27T10:49:30.510889,0.16248996761667817
50,1700,0.001575496862642467,1e-06,2025-09-27T10:49:39.291332,0.16191308763333534
