epoch,step,loss,lr,timestamp,training_time_mins
1,34,1.8334622383117676,9.990232305719939e-05,2025-09-27T14:06:22.194172,0.21944477583335054
2,68,0.7259120345115662,9.960967771506663e-05,2025-09-27T14:06:37.555101,0.17938912654999511
3,102,0.6554780006408691,9.912321891107001e-05,2025-09-27T14:06:49.068788,0.16515599493332048
4,136,0.6012661457061768,9.844486647586714e-05,2025-09-27T14:06:58.689235,0.1676735303500209
5,170,0.4567274749279022,9.757729755661e-05,2025-09-27T14:07:08.815414,0.16873986496666477
6,204,0.3354986906051636,9.652393605146831e-05,2025-09-27T14:07:18.870330,0.16754168236669406
7,238,0.25241655111312866,9.528893909706784e-05,2025-09-27T14:07:26.995634,0.16620455779999854
8,272,0.17066754400730133,9.387718066217109e-05,2025-09-27T14:07:36.938172,0.16568034865000905
9,306,0.13761642575263977,9.229423231234955e-05,2025-09-27T14:07:46.896982,0.16594702543331247
10,340,0.0949353501200676,9.05463412215597e-05,2025-09-27T14:07:54.922023,0.16527563733331288
11,374,0.08308496326208115,8.864040551740132e-05,2025-09-27T14:08:04.994664,0.1678398907333455
12,408,0.05992192402482033,8.658394705735965e-05,2025-09-27T14:08:15.085168,0.16813219775000712
13,442,0.06976266205310822,8.438508174346992e-05,2025-09-27T14:08:25.110006,0.16703613366665498
14,476,0.06762562692165375,8.205248749255997e-05,2025-09-27T14:08:33.390653,0.1683196129333434
15,510,0.04385020583868027,7.959536998847726e-05,2025-09-27T14:08:43.384293,0.16652301786665097
16,544,0.051253143697977066,7.702342635146016e-05,2025-09-27T14:08:53.471097,0.1680857898833286
17,578,0.044046636670827866,7.434680686803477e-05,2025-09-27T14:09:01.762097,0.169076338183307
18,612,0.03071661852300167,7.157607493247093e-05,2025-09-27T14:09:11.921245,0.16928149919998153
19,646,0.041328128427267075,6.872216535789138e-05,2025-09-27T14:09:22.072655,0.16915387888332892
20,680,0.034161925315856934,6.57963412215597e-05,2025-09-27T14:09:30.300042,0.16812145398331874
21,714,0.03204645961523056,6.281014941466015e-05,2025-09-27T14:09:40.320240,0.16696346753333274
22,748,0.02629127912223339,5.977537507199321e-05,2025-09-27T14:09:50.328218,0.16676299396667674
23,782,0.013309082947671413,5.670399506143291e-05,2025-09-27T14:09:58.324875,0.16506239241668177
24,816,0.02071482501924038,5.360813071670086e-05,2025-09-27T14:10:08.393544,0.1677842317499805
25,850,0.013736220076680183,5.049999999999986e-05,2025-09-27T14:10:18.469848,0.1679085441166535
26,884,0.013424376025795937,4.7391869283298854e-05,2025-09-27T14:10:26.698087,0.16714761551669047
27,918,0.00908577162772417,4.4296004938566826e-05,2025-09-27T14:10:36.735018,0.16725589938332633
28,952,0.007091769482940435,4.122462492800652e-05,2025-09-27T14:10:46.700529,0.1660380125833399
29,986,0.010828757658600807,3.818985058533959e-05,2025-09-27T14:10:56.807602,0.16839989593333182
30,1020,0.008786795660853386,3.5203658778440024e-05,2025-09-27T14:11:04.977627,0.16701556818334212
31,1054,0.00504288962110877,3.227783464210837e-05,2025-09-27T14:11:15.047642,0.16777986321667412
32,1088,0.006584498565644026,2.9423925067528807e-05,2025-09-27T14:11:25.138390,0.16814941306668818
33,1122,0.0038325944915413857,2.6653193131964994e-05,2025-09-27T14:11:33.208934,0.16488771521668846
34,1156,0.004731430672109127,2.3976573648539602e-05,2025-09-27T14:11:43.190090,0.16630329789998843
35,1190,0.006314600817859173,2.140463001152252e-05,2025-09-27T14:11:53.188671,0.16659645816665336
36,1224,0.0033643790520727634,1.8947512507439797e-05,2025-09-27T14:12:01.180743,0.16440468098332228
37,1258,0.008297604508697987,1.661491825652986e-05,2025-09-27T14:12:11.200724,0.16695881369999674
38,1292,0.004572836682200432,1.4416052942640086e-05,2025-09-27T14:12:21.296575,0.16822698175001277
39,1326,0.006573108024895191,1.2359594482598388e-05,2025-09-27T14:12:29.592109,0.16758238276664392
40,1360,0.0027000585105270147,1.0453658778440065e-05,2025-09-27T14:12:39.569577,0.16612807441667124
41,1394,0.003926657605916262,8.705767687650222e-06,2025-09-27T14:12:49.722247,0.16917120281668757
42,1428,0.0026561408303678036,7.122819337828748e-06,2025-09-27T14:12:59.753422,0.16714816851666303
43,1462,0.003109510987997055,5.711060902932022e-06,2025-09-27T14:13:07.917346,0.16632387631664944
44,1496,0.0024006881285458803,4.476063948531549e-06,2025-09-27T14:13:18.033087,0.16854828928335336
45,1530,0.002740290015935898,3.4227024433899053e-06,2025-09-27T14:13:28.065933,0.1671438429833567
46,1564,0.004335966892540455,2.5551335241327686e-06,2025-09-27T14:13:36.215978,0.16601282916666
47,1598,0.0024420241825282574,1.8767810889299176e-06,2025-09-27T14:13:46.292122,0.1679132601499987
48,1632,0.0022226397413760424,1.390322284933352e-06,2025-09-27T14:13:56.312816,0.1669780840500001
49,1666,0.002750624669715762,1.0976769428005583e-06,2025-09-27T14:14:04.347484,0.16459268843333727
50,1700,0.0030760481022298336,1e-06,2025-09-27T14:14:14.572687,0.17037890544997936
